longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,distance_to_cluster_0,distance_to_cluster_1,distance_to_cluster_2,distance_to_cluster_3
-117.32,34.09,30.0,1129.0,251.0,1034.0,237.0,2.3917,0.0,2.9888736727627463,2.113262505402202,9.409925962544088,3.833814666953471
-118.89,34.28,30.0,917.0,157.0,678.0,171.0,5.8133,3.0,3.0881645669692586,1.500521024163876,9.713352875288981,3.9749655041491287
-117.23,32.8,27.0,1297.0,355.0,776.0,337.0,2.4643,2.0,3.4174283561104892,1.1486032405415925,9.183424515514968,3.463877732125694
-123.22,40.54,27.0,1573.0,361.0,847.0,330.0,1.9034,0.0,1.8936214593296896,4.614360381470932,9.57023553450946,4.849249903062452
-116.94,34.24,27.0,12342.0,2630.0,1300.0,566.0,1.998,0.0,6.353224125938497,6.054815244726342,3.788757812377171,3.5964734524099966
-118.18,34.14,38.0,3039.0,487.0,1131.0,465.0,7.7116,3.0,3.7124046297718247,2.1620184463479912,8.525703478554565,3.40867636799486
-122.62,38.4,10.0,9772.0,1308.0,3741.0,1242.0,6.5261,3.0,6.032858047799911,6.602644069776892,4.256906776009308,4.053425961612974
-117.91,33.67,32.0,3058.0,562.0,1475.0,569.0,4.4625,3.0,3.301241484934495,1.0772858990968515,7.914277810966073,2.3436667325637215
-118.32,33.99,43.0,1257.0,232.0,735.0,232.0,3.7167,3.0,3.1699826662662054,1.24481116664782,9.62843779817308,3.976853821430517
-121.8,36.72,14.0,2493.0,407.0,1296.0,418.0,5.4508,3.0,2.3666165407773794,2.855654393844456,8.446692003933327,3.143894829699159
-121.96,37.03,17.0,1343.0,203.0,511.0,185.0,4.625,2.0,1.7341851624813343,2.8758801221319508,9.546582877431389,3.988894949538929
-117.92,33.68,25.0,2017.0,454.0,1024.0,428.0,4.4732,3.0,3.1982295623551207,0.7452175575364112,8.580800363100463,2.830223884337326
-121.13,39.31,17.0,3442.0,705.0,1693.0,619.0,2.8102,0.0,1.967492933295925,3.9588985355659525,7.614462583864712,3.045952326454576
-117.27,33.23,5.0,20908.0,3933.0,9690.0,3510.0,4.1405,3.0,17.291464396449037,16.985698872409085,8.493200447837093,14.261346713375199
-118.25,34.22,30.0,2062.0,396.0,1089.0,375.0,5.5362,3.0,3.0508361739492162,0.9494267113994985,8.718692042980065,3.039884975066514
-118.14,33.91,32.0,1981.0,472.0,1371.0,431.0,3.1204,3.0,3.0461753125525086,0.7489807651320307,8.507469808828388,2.8120730196835573
-120.87,37.77,9.0,4838.0,920.0,2460.0,923.0,3.5959,0.0,3.2654455018140642,4.3868576383349405,6.157193572453962,2.3195570841560333
-122.34,40.57,24.0,1610.0,307.0,748.0,307.0,2.6591,0.0,1.610236712266297,4.320690082859288,9.536321459972815,4.644383944760479
-117.56,33.94,29.0,266.0,42.0,136.0,40.0,1.625,0.0,3.43195832261609,2.766158049066218,10.522732526231591,4.868143616939526
-122.7,38.35,14.0,1555.0,369.0,493.0,335.0,1.6033,3.0,2.419962423389991,3.7016494035055247,9.410313430792046,4.246014333208553
-119.06,34.23,23.0,3471.0,510.0,2002.0,555.0,5.2742,3.0,3.0984929193750634,1.6713912401374904,7.547475669619847,1.9420823148683133
-117.04,32.81,12.0,2880.0,406.0,1381.0,418.0,6.5412,3.0,4.258322636350802,2.2528271902713746,8.437086940901928,3.1654432276879256
-118.35,34.06,48.0,3551.0,826.0,1601.0,827.0,3.2279,3.0,3.6699283664119866,2.315349780200853,7.442943656152181,2.6368239032538514
-118.41,34.16,14.0,577.0,150.0,372.0,130.0,4.1875,3.0,3.3938247266986177,1.9137692720247241,9.892873040266515,4.081434042229337
-120.92,35.4,23.0,2059.0,354.0,636.0,278.0,3.6908,2.0,1.5349003434768804,1.7487411879072325,8.945194153670977,3.1518228916602262
-120.97,37.68,16.0,2493.0,535.0,1370.0,504.0,3.3368,0.0,1.5006601909936383,3.275322632672771,8.149684246458365,3.008341039365529
-117.68,34.15,4.0,4082.0,578.0,1996.0,580.0,6.7813,0.0,4.059379524279561,3.5070560052826134,7.44431813602401,2.8169073149100106
-118.29,34.11,48.0,1448.0,295.0,681.0,287.0,3.2333,3.0,3.2561654721742532,1.529873723079397,9.570792739684629,4.038537842003076
-121.9,37.29,36.0,1389.0,225.0,623.0,223.0,6.6331,3.0,2.4313287673141013,3.0273115612143324,9.70042907276478,4.397654919399734
-117.19,33.14,12.0,3652.0,923.0,1677.0,728.0,2.3267,3.0,4.2629935418802924,2.6289179691599016,7.0855857205454695,2.0282005743405547
-122.63,38.23,37.0,1966.0,348.0,875.0,381.0,4.0703,3.0,1.7951167869173577,3.1597704260128885,9.174400276430468,4.01767366421791
-117.26,34.16,31.0,3538.0,658.0,1715.0,663.0,3.7125,0.0,3.170759987511979,2.343913015057445,7.48437680728246,2.3075692786047863
-118.43,33.96,20.0,1901.0,270.0,704.0,254.0,8.7819,3.0,4.082370144902003,2.754326292255754,9.4202774611916,4.171823105931453
-120.97,37.65,16.0,3960.0,716.0,1776.0,724.0,3.9886,0.0,2.1603980395281135,3.612581836137663,7.117134592084579,2.3942837228237184
-119.01,35.39,29.0,1820.0,459.0,1134.0,419.0,1.8289,0.0,2.097126055355234,2.3345383960928814,8.672551546275262,3.1972073889674997
-117.52,33.89,2.0,17978.0,3217.0,7305.0,2463.0,5.1695,0.0,13.345352588508124,13.201494701389588,4.722810354808651,10.39856406797242
-120.64,37.38,19.0,2256.0,449.0,1469.0,435.0,2.5129,0.0,1.435134858921391,3.0828368188786084,8.377344930972443,3.1186743285646257
-118.44,34.07,35.0,1973.0,332.0,1257.0,296.0,8.9565,3.0,4.0069610091192605,2.6354329630264384,9.19755497444361,4.0976626534488565
-117.69,34.01,30.0,2598.0,573.0,2170.0,518.0,2.3,0.0,3.0305638949823153,2.2960415380503796,7.845655135749643,2.5818489677416494
-119.16,34.12,17.0,224.0,70.0,147.0,71.0,3.6167,2.0,2.9759939856626376,2.026121820614362,10.18590503821292,4.301830117393177
-117.79,33.76,25.0,2037.0,252.0,796.0,249.0,11.0546,3.0,5.030101836505316,3.770248487073839,9.782111308792096,4.9950530967840185
-117.68,35.61,9.0,4241.0,832.0,1929.0,742.0,3.5988,0.0,3.4692387499432753,3.330534071737352,6.7616743213868435,1.921414380524139
-119.09,34.35,20.0,4725.0,881.0,2823.0,869.0,4.0122,3.0,3.861238735483612,2.9500023888093847,6.0122604415055525,0.9286533368781877
-117.84,33.78,24.0,3817.0,787.0,1656.0,713.0,4.25,3.0,3.5809540950926513,1.8296462947573089,7.110890852422787,1.5913283198872252
-121.62,39.75,20.0,1173.0,261.0,523.0,258.0,1.0625,0.0,2.0118707647753236,4.211011013834746,9.804677713269788,4.746823475641204
-122.22,37.88,20.0,95.0,13.0,31.0,15.0,2.4444,1.0,2.112501746056983,3.7152080084812105,10.61537475301291,5.0890895243294105
-117.27,33.21,5.0,5764.0,996.0,3161.0,1012.0,4.4531,3.0,5.292691238361096,4.0811304257946235,5.5024117839173226,2.0365949206147884
-119.18,34.18,31.0,2636.0,638.0,2695.0,614.0,3.2196,2.0,2.7561314611585046,1.6958755076188776,7.24698256433345,1.5935728311954545
-122.21,37.8,48.0,1321.0,263.0,506.0,252.0,4.0977,1.0,1.6044467207051536,3.348453885246576,9.817283749400264,4.613832695532088
-117.18,34.08,28.0,2243.0,399.0,1464.0,379.0,3.2105,0.0,2.940674725885681,1.9549264527036154,8.557603860749852,3.064027206787382
-122.39,37.76,52.0,3390.0,691.0,1645.0,596.0,3.7051,1.0,2.152748785560051,3.6929924967726846,8.11342421361686,3.6803220096277363
-117.68,34.15,24.0,1033.0,189.0,486.0,204.0,4.1719,0.0,2.914672123257869,2.1297232512752737,9.644945395438901,3.968865524057002
-119.46,35.17,40.0,4164.0,812.0,1998.0,773.0,2.8323,0.0,2.7900878524662818,3.010407007111549,7.00992888255731,2.31206768287529
-122.58,37.98,52.0,3675.0,649.0,1553.0,639.0,4.6905,1.0,2.27051179912525,3.8369652091518085,8.10928642911177,3.774149755453023
-118.18,34.1,10.0,1907.0,398.0,921.0,369.0,4.875,3.0,3.418551816368433,1.8135426803549979,8.73928184693707,3.0751862899857567
-117.92,33.62,35.0,1821.0,335.0,727.0,316.0,6.5842,3.0,3.5422240244657397,1.4983567724113105,9.222415615615695,3.7072268308778002
-121.37,38.64,27.0,1672.0,299.0,757.0,282.0,3.6786,0.0,0.901174169679862,3.3910969265487223,9.302734434769606,4.050684827696682
-121.0,39.26,14.0,810.0,151.0,302.0,138.0,3.1094,0.0,1.9952529555298744,3.9143426240447976,10.044434236405094,4.735080603284123
-119.71,36.83,5.0,1087.0,338.0,623.0,362.0,1.8061,0.0,2.604051016143097,3.446754301855935,9.255841547266536,3.9366452513474846
-119.82,34.44,22.0,2239.0,475.0,1016.0,434.0,4.875,2.0,2.193358013297344,1.2687244510733333,8.349013480258304,2.508520065905865
-116.52,33.97,13.0,3921.0,754.0,1902.0,665.0,3.3616,0.0,3.8640577525621826,2.9968802361402065,7.167749077964472,2.2556990120662967
-118.31,34.06,31.0,2827.0,1084.0,3107.0,993.0,2.0278,3.0,4.213471702939822,3.12777249754604,6.265163849845195,1.8797554901024554
-117.73,33.51,5.0,4549.0,786.0,1238.0,632.0,6.1785,3.0,4.333502730304692,2.9217142479395837,7.308140302545169,2.4099853517523213
-119.92,36.77,18.0,1422.0,243.0,702.0,230.0,3.6204,0.0,1.6792398978619787,2.77216928831841,9.32095978832892,3.7589419113225726
-118.23,33.99,5.0,706.0,203.0,839.0,199.0,4.5208,3.0,3.714919346541018,2.30385589913367,9.544858543711227,3.8864227875482262
-118.4,33.89,36.0,2334.0,430.0,1033.0,407.0,6.6321,3.0,3.364594222990029,1.532831712009925,8.740719111030142,3.311697092671749
-121.89,37.66,3.0,1565.0,464.0,769.0,461.0,2.1187,0.0,2.381302440102205,4.016053082120636,8.910490336123132,3.9380163497607854
-118.2,34.11,36.0,1441.0,534.0,1809.0,500.0,2.1793,3.0,3.1658697036284953,1.3529981278548189,8.406835844628013,2.8977891817352286
-118.31,34.0,47.0,1551.0,362.0,1329.0,322.0,1.9792,3.0,3.3360082983220822,1.7038341251059241,9.219930173238591,3.8027948770992577
-121.27,37.96,52.0,583.0,114.0,310.0,93.0,2.5625,0.0,2.356916935231257,3.84321658915288,10.58335239822297,5.3571356909720125
-118.05,33.9,41.0,550.0,129.0,642.0,125.0,1.875,3.0,3.4822506225789462,1.8208135353784412,10.150295169847999,4.478133098759077
-121.63,39.13,26.0,2355.0,531.0,1047.0,497.0,1.8208,0.0,1.3935295268355792,3.794635911659784,8.621470853645237,3.751968396545394
-122.22,37.78,51.0,1637.0,463.0,1543.0,393.0,2.489,1.0,1.8014202617576405,3.4755603643598696,9.054684728969287,4.176070177140323
-118.08,34.11,42.0,2628.0,525.0,1494.0,523.0,3.9464,3.0,3.1848999199246215,1.2040378173424227,8.262512872131971,2.8304985087498187
-121.32,38.64,19.0,8501.0,1558.0,3576.0,1467.0,3.6523,0.0,5.68504245981211,6.5855165230692725,3.729347700509958,3.834245299427572
-122.47,37.78,52.0,2951.0,647.0,1448.0,591.0,3.1392,1.0,2.0408899415772184,3.6672843791403023,8.365334837154187,3.8269942717818934
-121.72,37.16,21.0,1062.0,179.0,631.0,185.0,4.7386,3.0,2.1148961790819247,2.7701364763942373,9.656962044068507,4.101445646244167
-118.28,33.99,37.0,1971.0,513.0,1673.0,464.0,1.4625,3.0,3.2661315426793176,1.6092783755224471,8.483811013009037,3.056224560273437
-122.33,40.48,26.0,695.0,126.0,319.0,124.0,3.2788,0.0,1.9006372635237605,4.395512300958652,10.339617995143962,5.224291051930207
-118.04,33.76,25.0,4061.0,545.0,1623.0,527.0,7.1572,3.0,3.8122740858006194,2.18350905124827,7.752631713164808,2.6117407072856675
-122.06,37.9,25.0,5869.0,1685.0,2669.0,1554.0,2.6998,1.0,4.902990518458971,5.780261070436797,4.36092963412457,3.1938120360430475
-122.45,40.56,17.0,1712.0,307.0,963.0,329.0,3.9375,0.0,1.7824358471470971,4.384972470403771,9.33436326909502,4.5078992802688855
-122.41,37.74,34.0,1403.0,262.0,839.0,255.0,4.7031,1.0,0.8836162526267262,3.1070869420848624,9.423852786354031,4.099016696259801
-114.57,33.52,27.0,173.0,35.0,117.0,34.0,2.0833,0.0,4.498681597759303,3.1546102701986602,10.749182302177832,5.250021178394723
-118.55,34.17,36.0,2127.0,297.0,761.0,274.0,7.8392,3.0,3.6262852434102797,2.1671307051973994,9.322560044415686,3.9850522020798103
-118.02,33.92,34.0,2169.0,418.0,1169.0,406.0,3.2222,3.0,3.056700536899665,0.6478218217810946,8.667900165365502,2.977121951012284
-119.79,36.79,33.0,3433.0,785.0,1806.0,783.0,1.9386,0.0,2.30458658281229,3.2047467382063246,7.243379154008812,2.460164084889355
-117.98,34.04,29.0,1468.0,310.0,1390.0,276.0,3.75,3.0,3.039047148710505,0.5451946906131173,8.965706928086993,3.1772511538354866
-118.39,37.36,38.0,1813.0,410.0,902.0,396.0,2.3261,0.0,1.8218974253100009,2.566774957678145,8.971829351703178,3.601864836599428
-122.04,37.63,33.0,952.0,172.0,369.0,159.0,3.2331,1.0,1.1390751623030904,3.1032275134087053,9.933170644028255,4.449593666054256
-117.21,32.86,16.0,2800.0,566.0,1267.0,518.0,3.2794,2.0,3.5779176689955707,1.5952522165180474,8.034992663133538,2.413122008767406
-117.97,33.96,30.0,4873.0,667.0,1995.0,638.0,7.2472,3.0,4.0255319200254664,2.575468225109385,7.191959318188269,2.408725928277583
-122.01,38.25,16.0,1081.0,181.0,792.0,184.0,4.6779,0.0,1.6526159320636604,3.703183293545314,9.64218280813985,4.378700001448722
-117.96,33.75,22.0,2300.0,539.0,1625.0,542.0,2.78,3.0,3.3049818354180003,1.3327608302258034,8.037760062756345,2.364788374887952
-117.95,33.95,29.0,4943.0,674.0,1913.0,641.0,6.8189,3.0,3.928691296691718,2.4335003165033644,7.1425095503238625,2.2315673346470266
-117.37,34.13,18.0,5877.0,1043.0,3114.0,1002.0,4.0294,0.0,4.5875442432066755,4.093488365992694,5.347288345868935,1.8478683225835915
-117.18,33.51,13.0,270.0,42.0,120.0,42.0,6.993,3.0,4.404371655184467,2.76299569327399,10.468424007728604,4.874748576415346
-120.97,37.67,16.0,1499.0,250.0,1292.0,271.0,4.3851,0.0,1.429140297644836,3.190414123447003,9.042917219857568,3.692379364675729
-116.99,33.01,11.0,1412.0,185.0,529.0,166.0,7.7517,3.0,4.5743132022569,2.8032829019362433,9.802616670691872,4.446370596022347
-117.79,33.75,26.0,2955.0,377.0,1074.0,373.0,9.3845,3.0,4.394526207291177,2.930121612563603,8.910080122888543,3.9839277370894095
-121.1,38.94,42.0,410.0,117.0,706.0,112.0,1.0179,0.0,2.1923029485337393,3.9755601515203205,10.39725245091646,5.199806989867512
-121.09,37.33,40.0,524.0,112.0,329.0,96.0,1.7188,0.0,1.9993344985296686,3.4725708072239287,10.37196227831526,4.968377063361157
-121.96,36.88,37.0,2846.0,553.0,939.0,433.0,4.7468,2.0,1.3093528118315367,2.5681747800374537,8.443887333496077,3.1733755549379157
-117.31,34.1,28.0,2899.0,755.0,2406.0,655.0,1.5208,0.0,3.502562631123708,2.834654098737869,7.365870750195756,2.4696453606897255
-117.28,34.16,26.0,2469.0,532.0,1068.0,501.0,1.9832,0.0,3.0286836475423677,2.241709609396391,8.392045565134937,2.9992853107792548
-121.96,37.35,37.0,1755.0,325.0,699.0,321.0,3.925,3.0,1.7583863710823782,2.669521775277142,9.296166215970018,3.912108756921307
-122.26,37.86,52.0,3774.0,744.0,1461.0,679.0,2.9405,1.0,2.2827959151986303,3.7917377090500146,7.96588485050422,3.6365884755837077
-117.65,34.09,33.0,2446.0,396.0,1209.0,412.0,4.3958,0.0,2.7790835679319628,1.8750469320970107,8.58254967818165,3.110745191676259
-117.01,32.7,7.0,2327.0,490.0,1304.0,445.0,3.3553,2.0,3.930252715514752,2.1384062408815594,8.360082851972711,2.884510478505865
-117.08,33.03,17.0,987.0,142.0,463.0,152.0,5.8747,3.0,4.069081871367774,1.9935409094510799,9.866763500982698,4.2144997284290655
-118.2,34.05,8.0,762.0,204.0,728.0,174.0,2.4886,3.0,3.622115389877703,2.252246438758743,9.651599219022467,3.9509974211365235
-117.05,32.8,23.0,3309.0,401.0,1116.0,386.0,7.916,3.0,4.375130883436263,2.399704067084547,8.653016344039614,3.550549428871796
-122.39,37.76,52.0,2316.0,468.0,1047.0,476.0,4.5057,1.0,1.8321925338387848,3.487907389943444,8.96654069427986,4.148477054090396
-120.9,35.33,16.0,1576.0,287.0,595.0,262.0,3.588,2.0,1.8924083989979172,2.0437865034178313,9.15403628454384,3.373783898249137
-122.43,37.63,34.0,4135.0,687.0,2154.0,742.0,4.9732,2.0,2.2193078451079367,3.4549524768788444,7.1411105834588104,2.6073303511099137
-118.41,34.32,18.0,6572.0,1105.0,3473.0,1067.0,5.2987,3.0,5.029889067994451,4.204666353149666,4.816116088191623,1.7512366613093389
-119.82,36.76,46.0,2194.0,563.0,924.0,542.0,1.4028,0.0,2.1360018111297863,3.0785148548517776,8.739786128481411,3.7394967910470718
-122.27,37.84,52.0,2224.0,437.0,1006.0,422.0,2.6,1.0,1.815022403438319,3.521804232843925,9.151967785389001,4.272913966477668
-118.14,33.91,34.0,1766.0,410.0,974.0,404.0,3.0703,3.0,3.031100019043106,0.6968251978592862,8.855931289998741,3.1472912480042567
-121.6,39.79,18.0,2672.0,533.0,1151.0,532.0,2.567,0.0,1.6352573196569442,4.0240198436637185,8.419433488362817,3.6738148982134065
-117.4,33.9,32.0,1263.0,178.0,508.0,180.0,3.6667,0.0,3.0282733449018826,2.0731876515266348,9.730543520115534,4.100454395248052
-119.05,36.06,23.0,2344.0,407.0,1184.0,406.0,3.1625,0.0,1.798956740489029,2.3166059498184945,8.481735233982802,2.931665733552231
-117.98,34.02,32.0,2945.0,651.0,2044.0,652.0,3.1979,3.0,3.3351445242378515,1.5228919243552648,7.5071914029684095,2.0199455132594397
-118.03,33.82,17.0,1851.0,346.0,770.0,310.0,5.6093,3.0,3.4167486166781416,1.5162365412555034,8.988226515251453,3.2999123760264584
-122.04,36.95,27.0,1987.0,374.0,961.0,343.0,3.9667,2.0,0.9907907378800326,2.5091633082724307,8.845523753084155,3.3458923737170942
-117.02,36.4,19.0,619.0,239.0,490.0,164.0,2.1,0.0,2.8439832436915458,2.7161448754357207,9.786867105341484,4.183396758591909
-118.37,33.92,40.0,928.0,187.0,521.0,185.0,5.5255,3.0,3.3389977411640364,1.5093579786909457,9.863374574731319,4.208193776214325
-119.78,36.84,7.0,4907.0,1075.0,2014.0,909.0,3.2147,0.0,3.495856270717969,4.169239006401693,6.08514398306157,2.0417348717563018
-118.29,33.99,46.0,2198.0,530.0,2067.0,497.0,2.0542,3.0,3.4288523462217726,1.8593082109375678,8.348898602424544,3.1564216063583
-121.99,37.25,25.0,1743.0,212.0,604.0,200.0,10.7582,3.0,4.157179017498533,4.464975084047063,10.046562135412106,5.330119481534701
-118.52,34.32,18.0,7498.0,976.0,3189.0,955.0,8.1248,3.0,5.35305527167635,4.554759536921784,5.395221594653131,2.6938488473462794
-117.37,33.98,43.0,2862.0,772.0,1878.0,675.0,2.1151,0.0,3.4672778454631294,2.735055729261196,7.739616302560315,2.950033795220288
-122.27,37.85,42.0,1639.0,367.0,929.0,366.0,1.7135,1.0,1.3961519051955176,3.3631189919512363,9.300782420581674,4.187446844706582
-122.06,37.94,19.0,4005.0,972.0,1896.0,893.0,2.5268,1.0,2.5321150240565995,3.972946187545117,6.636422681664952,2.3562224615570186
-121.96,37.34,37.0,663.0,127.0,293.0,132.0,3.7813,3.0,2.1508712244821018,2.933955488518297,10.197280220747716,4.674668046720597
-118.45,34.03,41.0,2083.0,528.0,993.0,481.0,4.0231,3.0,3.0221700491097017,0.9875110949736997,8.60939851808553,3.063680892055502
-117.02,33.81,10.0,6317.0,1335.0,2625.0,1094.0,2.3,0.0,5.2144371438054185,4.7192548273893316,5.161212537715401,2.4408965432417458
-117.65,34.1,30.0,1461.0,341.0,1014.0,345.0,2.4667,0.0,2.806445181245661,2.0113618497152093,9.067040774417334,3.511177688984057
-118.15,33.84,29.0,2448.0,354.0,894.0,349.0,7.6526,3.0,3.6938562190949176,2.0047122881258943,8.945932743031992,3.5908863698773144
-117.84,33.74,24.0,1752.0,407.0,910.0,427.0,3.3611,3.0,3.1848707886952865,0.8103908912049653,8.760261222777112,2.9805665595676505
-117.23,32.87,15.0,2290.0,662.0,1034.0,594.0,3.0104,2.0,3.606323795026124,1.6958506933746513,8.040394245361094,2.442475859282455
-122.32,37.52,26.0,4042.0,591.0,1611.0,578.0,8.4693,2.0,3.023578457567584,3.8965435421795482,7.871987761583863,3.5003677487803095
-115.56,32.78,46.0,2511.0,490.0,1583.0,469.0,3.0603,0.0,4.147091510364936,2.6538870326798105,8.733658744269327,3.8334208079419203
-116.99,33.75,18.0,9601.0,2401.0,4002.0,2106.0,1.4366,0.0,8.632586791206782,8.354151395688637,2.5134287307055514,5.711206681167121
-122.61,37.99,40.0,7737.0,1488.0,3108.0,1349.0,4.4375,2.0,5.102761784117284,5.85916757349068,4.641716511162496,3.6146279881889747
-117.07,33.01,5.0,5870.0,977.0,1917.0,842.0,5.1998,3.0,4.968993390961927,3.5531926249496557,6.264509026833105,2.0882432966847504
-119.72,34.43,46.0,1332.0,329.0,746.0,310.0,3.6719,3.0,2.7840817801455593,1.5908338489189326,9.424946024581228,3.8734368312370075
-122.44,37.8,52.0,3257.0,735.0,1045.0,620.0,4.5523,1.0,2.1060630972397156,3.674807073382792,8.29258949201886,3.7975692853346428
-117.2,33.15,11.0,4091.0,864.0,1927.0,765.0,3.0139,3.0,4.326183789315011,2.7125970050071806,6.858826689441327,1.8468287681987576
-122.48,37.78,52.0,3047.0,641.0,1427.0,620.0,3.4883,1.0,2.0513488123997217,3.6675595284317493,8.311863462224327,3.794205512712128
-122.03,37.62,35.0,1298.0,236.0,632.0,204.0,3.8929,1.0,0.8702375683690802,2.983884557438617,9.6169717391348,4.192089115402875
-120.44,34.93,15.0,868.0,244.0,1133.0,253.0,2.0995,3.0,2.695622827665427,2.179796458075255,9.289461844183126,3.592832623958625
-118.31,34.06,24.0,1336.0,453.0,1268.0,426.0,2.8202,3.0,3.0169047555115127,1.0288691748852952,8.655875910527605,2.88680962015437
-120.19,39.32,16.0,1536.0,298.0,646.0,208.0,2.3594,0.0,1.7247144504085898,3.624342205355615,9.4661471473351,4.198894147109575
-119.31,36.62,33.0,1485.0,374.0,1544.0,329.0,1.7292,0.0,1.7873012882234027,2.6170101390758984,8.877306140966326,3.4909432968355865
-122.09,37.63,35.0,1213.0,221.0,790.0,243.0,4.7019,1.0,0.9628314708709289,3.0018341387746177,9.536636123540113,4.150543585286439
-122.04,37.6,17.0,3314.0,638.0,1873.0,602.0,4.3875,1.0,1.7166695948600659,3.349929308998921,7.4676336500607805,2.5034289867684705
-118.21,33.79,39.0,1598.0,458.0,1691.0,399.0,2.3605,2.0,2.902398909491766,1.1781885167248085,8.614726726601063,3.038994467278285
-117.04,32.72,24.0,5474.0,955.0,3020.0,904.0,4.0813,2.0,4.650179117055629,3.258090179200181,5.78402640608728,1.5218258188384732
-118.25,33.98,44.0,1087.0,335.0,1441.0,310.0,1.6667,3.0,3.3473597254528213,1.6963104378619307,9.29621857821683,3.8289932359726553
-116.92,32.76,7.0,1659.0,237.0,862.0,242.0,5.2741,3.0,4.277685610442783,2.277743704716257,9.334202957794444,3.8304389146837936
-122.43,37.73,52.0,1985.0,401.0,1337.0,424.0,4.1071,1.0,1.7784784926225141,3.463637077416513,9.068843777699135,4.2010880776766175
-117.69,33.52,4.0,2142.0,625.0,1176.0,483.0,3.4455,3.0,3.9079210422497552,2.3101294738355023,8.241465272628945,2.809428867639522
-119.87,36.79,7.0,1932.0,419.0,1014.0,389.0,3.0938,0.0,2.2283116130229668,3.165898031155454,8.672480572798712,3.3423315974653263
-122.61,41.74,15.0,4206.0,922.0,1863.0,869.0,2.0591,0.0,3.2294388969470806,5.424932518882854,7.350495463353633,4.017029299149104
-118.39,34.17,26.0,6429.0,1611.0,2806.0,1491.0,3.1929,3.0,5.638841911730967,4.937506668391693,4.108007379552914,2.4685427496878862
-118.01,34.06,26.0,557.0,153.0,455.0,196.0,2.7721,0.0,2.8867508456372315,2.242350058672076,9.862488438776198,4.170710912258535
-120.51,37.29,20.0,4927.0,1042.0,4205.0,1009.0,1.7679,0.0,4.056525893080161,4.85787549609523,5.302664020550813,2.491352828425048
-118.34,33.91,17.0,3724.0,1023.0,2536.0,971.0,3.2649,3.0,4.133270443561358,2.987683649181416,6.118457089874156,1.2008150759000389
-118.63,34.18,33.0,5252.0,760.0,2041.0,730.0,6.7977,3.0,3.914166652845377,2.723185368338919,6.830445668228832,2.1654320879435103
-118.42,34.28,34.0,1999.0,427.0,2391.0,439.0,2.8,3.0,3.0055811102100063,1.1750201292188407,8.162921832005429,2.5743544902726794
-117.86,33.75,5.0,187.0,49.0,207.0,51.0,1.8,3.0,4.179241595911345,2.9063927996169303,10.429884384434752,4.767167714600073
-118.29,33.99,39.0,979.0,235.0,857.0,236.0,2.5547,3.0,3.153664798979232,1.2771236732921367,9.610125156699048,3.919113772122176
-117.88,33.55,27.0,2278.0,316.0,772.0,304.0,10.1275,3.0,4.674179474587521,3.2781675480227106,9.460612158094087,4.5522805230267425
-118.37,33.81,36.0,2031.0,339.0,817.0,337.0,5.1271,2.0,2.7884810395307666,0.8145169641564787,8.973513686137103,3.270224701919078
-117.38,34.13,13.0,2903.0,510.0,1844.0,510.0,3.7198,0.0,3.2650053610886567,2.5204163664075887,7.8353549985575714,2.4964247953536107
-117.66,34.13,17.0,3229.0,405.0,1289.0,407.0,6.3842,0.0,3.309354132009442,2.577803729102144,8.305807630818029,3.0491717506375307
-121.87,37.28,21.0,3305.0,749.0,2459.0,701.0,3.9688,3.0,2.5820787982584514,3.2455270569085974,7.039546167855808,2.205500404911274
-120.24,38.01,11.0,1214.0,228.0,633.0,199.0,3.125,0.0,1.9775750825451,3.4214121114092033,9.5329801823064,4.137787542835816
-120.69,35.25,15.0,4210.0,899.0,1933.0,867.0,2.794,2.0,2.9573508066821166,3.0212561750509677,6.425591363751394,1.1349109195529654
-118.04,33.75,16.0,3757.0,650.0,1291.0,614.0,5.2001,3.0,3.5829408112613845,1.891230578507909,7.539736453728461,2.0262296672708473
-118.22,33.9,38.0,796.0,159.0,679.0,167.0,3.6607,3.0,3.2113000652335084,1.2238782509532151,9.853838915094437,4.103176516997462
-118.32,34.09,32.0,563.0,191.0,626.0,185.0,2.0341,3.0,3.1972017758996922,1.5181273565129851,9.852807160169503,4.085505294296002
-117.85,34.09,16.0,4556.0,639.0,2066.0,651.0,6.4667,3.0,3.9799431280046123,2.5591207338926663,7.065309761639204,2.009032107402891
-121.32,38.59,24.0,4378.0,910.0,2149.0,812.0,2.5035,0.0,2.52100722253136,4.1541505247725174,6.744914768925591,2.6623611578583555
-118.07,33.72,32.0,1179.0,250.0,369.0,209.0,5.1824,2.0,3.0039965517134477,1.1055803656932932,9.59583826641613,3.810931734490612
-119.08,36.2,30.0,1677.0,358.0,1159.0,365.0,2.4554,0.0,1.7414403220988095,2.341214047842426,8.861391181918117,3.342628146221016
-118.49,34.04,50.0,2597.0,340.0,964.0,339.0,13.3036,3.0,6.005794733046829,5.104820924366971,10.205187313371583,6.130050430954285
-117.36,33.88,10.0,5600.0,848.0,2573.0,788.0,5.0346,0.0,4.322234586307298,3.717954991965513,6.171155102343521,1.9884682517187766
-121.65,37.12,14.0,4721.0,999.0,2648.0,888.0,3.6895,3.0,3.498281481467634,3.9592624182490304,6.055631488289475,1.9621739284120516
