longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,distance_to_cluster_0,distance_to_cluster_1,distance_to_cluster_2,distance_to_cluster_3
-122.45,37.67,36.0,1664.0,326.0,963.0,322.0,4.7813,2.0,2.948570530703026,1.224332261713419,4.246371008143301,11.277911108305874
-118.55,34.37,21.0,7010.0,1063.0,3331.0,1038.0,6.776,3.0,4.152473394622235,5.019881086149435,1.9084307928687203,7.089616669054694
-117.37,33.97,38.0,1156.0,241.0,877.0,200.0,1.4514,0.0,2.43752469668758,3.2358740882252457,4.727286287362802,11.690119855792728
-119.67,36.57,32.0,1604.0,292.0,868.0,276.0,2.1908,0.0,2.5825868752955503,1.6008348118202391,4.188965317249262,11.306670411034654
-118.13,34.02,41.0,734.0,190.0,565.0,191.0,2.2813,3.0,1.6666396233503613,3.3166241617572867,4.79100349130148,11.974524072446396
-117.27,34.39,6.0,6988.0,1121.0,3660.0,1092.0,4.2224,0.0,4.836070324525775,5.3036780093308895,2.1848118951409914,6.70364128587065
-117.82,33.76,33.0,2774.0,428.0,1229.0,407.0,6.2944,3.0,1.3793423498547042,3.4392609725724586,3.553938955764104,10.571534059294528
-120.87,37.5,7.0,4966.0,985.0,2431.0,904.0,3.1042,0.0,4.332425441477308,3.346081371972557,2.266528123524043,8.197347217961385
-118.27,34.1,41.0,3729.0,740.0,1364.0,707.0,5.7778,3.0,1.887785372758422,3.4818055183946917,2.9115331672740594,9.63915317071656
-118.31,34.06,24.0,1336.0,453.0,1268.0,426.0,2.8202,3.0,0.9990906554765884,2.995985698476374,3.435813303708389,10.71569403418761
-118.12,34.18,47.0,2344.0,513.0,1537.0,481.0,3.4777,0.0,2.2695611662466124,2.9163727494392053,3.789622343921908,10.511342857371243
-118.31,33.9,38.0,1400.0,399.0,1131.0,405.0,3.5417,3.0,0.8328647771466405,3.020806585700389,3.807434368519364,10.981252124323838
-122.03,37.56,31.0,4981.0,964.0,2841.0,924.0,4.8962,1.0,4.008075881144129,2.9191823897841793,2.1798842283678876,8.151904959361877
-118.15,34.16,38.0,2471.0,529.0,1661.0,441.0,2.2765,3.0,1.268826586635709,3.122862322969875,3.348251696548187,10.37140634107484
-122.27,37.82,43.0,1007.0,312.0,558.0,253.0,1.7348,1.0,3.462597696587686,1.633911060806839,4.96510905787689,11.87543776373416
-118.34,34.05,50.0,2009.0,419.0,1130.0,402.0,3.1944,3.0,1.6522459543882,3.2936554904547797,4.152136663795952,11.05059881611865
-118.33,34.09,36.0,561.0,180.0,340.0,127.0,1.4375,3.0,1.9492787145051649,3.365342556477321,4.957047261261458,12.175962412477624
-118.28,34.05,41.0,1075.0,597.0,2260.0,614.0,1.3,3.0,2.0143882783686347,3.497383145650986,3.563118978080125,10.287394966008462
-122.28,37.8,52.0,96.0,31.0,191.0,34.0,0.75,1.0,4.217818758241542,2.880077266287588,6.172878343931569,13.047686041058949
-118.02,33.82,21.0,2052.0,456.0,1173.0,432.0,3.7885,3.0,0.9291474849750616,3.1419569498954107,3.2551910094740673,10.539637860366204
-120.12,35.99,7.0,2049.0,482.0,1387.0,422.0,2.25,0.0,3.0990214339318096,2.384984942953474,3.4878470923352287,10.449572063508272
-118.16,33.78,52.0,3248.0,853.0,1819.0,815.0,3.1739,2.0,2.4373898856264016,3.658284987954492,3.1727243592435777,9.492361590661115
-120.56,38.39,20.0,1326.0,307.0,563.0,237.0,2.6667,0.0,3.3262702994602034,1.4433259015676465,4.459328360491692,11.519573612849376
-124.05,40.59,32.0,1878.0,340.0,937.0,353.0,3.4408,3.0,4.3976687457406225,2.3562101865003005,5.049862794749842,11.582798928603294
-116.98,34.05,6.0,2290.0,312.0,957.0,274.0,7.2708,0.0,3.2461985383689953,4.0388427075801125,4.345249306304638,11.044510463869749
-117.98,33.84,31.0,1252.0,225.0,714.0,226.0,4.6042,3.0,0.9918320757189908,3.179559220294207,4.241224062762014,11.53159416453152
-122.23,37.46,33.0,2643.0,464.0,1015.0,427.0,4.2232,2.0,2.744254688830839,0.9978206838810156,3.6385883424420222,10.678476976016093
-120.81,35.19,14.0,3414.0,802.0,1236.0,632.0,3.7635,2.0,2.3002181156303076,2.2776960455654893,2.107738307234258,9.443847010569431
-121.28,37.95,49.0,1200.0,364.0,1448.0,318.0,1.1094,0.0,3.7435180536614903,2.1628614687407395,4.891430036143034,11.482505422647773
-117.66,34.12,22.0,2272.0,278.0,933.0,305.0,8.8204,0.0,3.219590415384539,3.892561174255419,4.544559632020208,11.18454374790228
-117.07,32.63,37.0,2372.0,444.0,1056.0,419.0,3.7583,2.0,0.9231771575426874,3.47126144477461,3.6954807011270887,10.721559413641607
-119.47,35.14,19.0,4190.0,690.0,1973.0,702.0,3.9929,0.0,2.733130695163768,2.583674199850693,2.0157206209146463,9.019656009836238
-122.61,38.93,14.0,231.0,36.0,108.0,31.0,4.3897,0.0,4.375843533880861,2.3823849765593166,5.653265668285059,12.63663104294511
-121.05,37.64,33.0,1438.0,237.0,569.0,208.0,3.3516,0.0,3.0931595285081044,1.105906220642896,4.588823298173586,11.672241047074689
-117.99,33.76,30.0,1572.0,362.0,1351.0,359.0,3.369,3.0,0.6088018815625531,3.09313499724775,3.617886185173458,10.865554047052964
-118.27,33.81,42.0,865.0,208.0,811.0,218.0,3.8621,3.0,1.3515185160266745,3.236753006357622,4.570869651447887,11.75567009860486
-118.02,33.78,28.0,3375.0,559.0,1754.0,554.0,5.5446,3.0,1.3985063329061682,3.3844758775430464,2.7206988189358063,9.781449737221532
-117.22,32.83,17.0,1124.0,187.0,553.0,205.0,5.7451,2.0,1.852064295559264,3.7512201688615465,4.441048998545562,11.623744847100332
-117.22,32.87,14.0,3512.0,807.0,1835.0,792.0,3.35,2.0,2.234499665187186,3.934556469772823,2.1465835171938807,9.020984991848396
-118.05,34.1,30.0,2143.0,427.0,1107.0,416.0,4.2321,0.0,1.783593250584664,2.5902310265164994,3.532187964247799,10.638201822680578
-118.03,33.97,39.0,2126.0,434.0,1103.0,433.0,3.2852,3.0,0.869751642028025,3.083125437329824,3.6559425554775697,10.775571699608706
-117.08,32.62,16.0,5192.0,1381.0,3261.0,1321.0,2.2685,2.0,4.385053991119027,5.532478509882454,2.136752980567872,6.8016873097879165
-118.41,33.92,38.0,1437.0,272.0,590.0,250.0,5.2338,3.0,1.26354100875964,3.1521845646721127,4.337049991150628,11.540166051180346
-118.1,33.9,37.0,796.0,175.0,740.0,183.0,3.6,3.0,1.2364347543926768,3.198069518241343,4.553143610816624,11.815727841610371
-121.8,37.32,20.0,2473.0,476.0,2228.0,501.0,5.6817,3.0,2.9268133856787415,2.264566775904717,3.0947899152585623,10.02611414857034
-117.3,34.46,8.0,6246.0,1273.0,3883.0,1264.0,2.7917,0.0,5.085326827097668,5.506711525096864,2.349010549627901,6.416785221898466
-121.3,38.51,19.0,822.0,134.0,457.0,133.0,4.15,0.0,3.6212858912311185,1.6708661752107008,4.934908803738235,12.01568191776565
-121.4,38.47,4.0,20982.0,3392.0,10329.0,3086.0,4.3658,0.0,15.929012730953632,15.659474449713125,12.586123183550882,5.438442536287586
-117.98,33.68,14.0,3396.0,477.0,1542.0,472.0,7.3982,3.0,2.4277556311690613,3.971798768712415,3.3179550122977735,10.099235476343118
-122.06,37.68,30.0,5367.0,1207.0,2667.0,1047.0,3.1796,1.0,4.380120829973877,3.3304216884611617,2.189896737019621,7.735714097029883
-122.09,37.37,34.0,2165.0,355.0,776.0,339.0,5.2971,1.0,2.936390843982495,0.9686882381330636,4.093910573312485,11.12241257936054
-124.09,40.95,18.0,2250.0,484.0,1248.0,472.0,2.5893,2.0,4.687493947087677,2.376263146273451,4.6654339892248275,10.990949770493543
-122.02,37.8,11.0,6200.0,907.0,2286.0,896.0,7.6518,1.0,4.7561011686912735,3.84752227867997,2.8803943587829868,8.284133922572948
-117.68,35.65,15.0,2701.0,576.0,1245.0,513.0,3.3269,0.0,2.422551530622954,2.6651488002171133,3.0229446195547234,10.074434215230438
-118.15,34.86,10.0,4597.0,1009.0,2227.0,821.0,2.6149,0.0,3.494711262707846,3.751767283469537,1.9602111364428896,8.332536096889225
-122.17,37.73,52.0,1555.0,289.0,620.0,292.0,3.7159,1.0,3.460231019579702,1.8329635676334948,4.984769701952636,11.786645083799314
-119.95,38.95,21.0,2046.0,580.0,952.0,353.0,1.7245,0.0,3.3853025769332556,1.5902744249607743,3.9274309076651654,10.790806371650318
-117.23,32.8,21.0,2429.0,579.0,1011.0,538.0,3.225,2.0,1.1596089449780624,3.432522388116443,3.1009839096956653,10.247396862862598
-118.11,33.82,37.0,1756.0,345.0,836.0,335.0,4.375,3.0,0.8014374216185911,3.099936275498827,3.954655936022111,11.155157642007484
-118.27,34.06,30.0,1771.0,788.0,2188.0,764.0,1.5885,3.0,2.023783626118945,3.4987047231234176,2.7476030727836354,9.55971755388683
-117.82,33.81,30.0,2260.0,345.0,1182.0,341.0,6.0705,3.0,1.2264324172062988,3.3582284582429613,3.7164565903259863,10.84248909989073
-119.78,36.85,12.0,782.0,166.0,292.0,164.0,2.8274,0.0,3.1827434513289936,2.2762755099572263,4.722685695468504,11.902222557904244
-121.1,39.0,16.0,1106.0,195.0,505.0,187.0,5.0126,0.0,3.74296389001491,1.8179775053617853,4.806814044933323,11.801404257673928
-121.71,39.71,17.0,2748.0,556.0,1174.0,514.0,3.066,0.0,3.97543171239246,1.6155059086430583,3.850245834929975,10.437651741673436
-117.84,33.66,5.0,1688.0,430.0,857.0,402.0,3.7857,3.0,2.1133870000514716,3.7301372366108208,3.714734757566321,10.823879011469224
-119.07,35.27,25.0,3081.0,635.0,1830.0,591.0,2.5804,0.0,2.4055036934915703,2.2986953881266308,2.6196046714865906,9.63309377499619
-122.41,37.8,52.0,812.0,252.0,629.0,247.0,2.5875,1.0,3.6695540837958585,2.0349684891907462,5.2869214981463735,12.096697713179458
-117.28,34.15,36.0,1734.0,280.0,604.0,259.0,3.8292,0.0,1.9956250455682725,2.94122141495027,4.352743984048616,11.422249113817342
-122.04,37.31,29.0,2476.0,434.0,1217.0,416.0,6.2045,3.0,2.906349923504131,2.1267082186635893,3.781583787696197,10.713467400900225
-122.1,37.64,28.0,1784.0,311.0,735.0,278.0,4.6635,1.0,2.977173841835751,0.7318816235919539,4.180210835325629,11.296613866687904
-119.46,36.25,32.0,1702.0,348.0,1016.0,350.0,2.5,0.0,2.3833836446506886,1.614242767132993,3.9100628594908433,11.03270949001181
-118.42,34.16,17.0,277.0,70.0,119.0,59.0,4.0208,3.0,2.0818220043678286,3.4349014803932523,4.935081627651195,12.308361873130725
-117.24,33.05,15.0,3029.0,555.0,1559.0,546.0,5.3129,2.0,1.7470719183259853,3.661087161613533,2.8141085407783746,9.854135270957062
-122.44,37.76,52.0,2509.0,496.0,855.0,478.0,5.0731,1.0,3.557621499003892,1.9444467443694489,4.488926786795084,11.039167892957463
-118.53,34.04,45.0,1711.0,264.0,735.0,261.0,9.1078,3.0,3.042585376228262,4.224567562194507,5.1275406487810455,11.768439191394766
-118.58,34.22,35.0,2560.0,441.0,1428.0,468.0,5.6345,3.0,1.1864042720411876,3.021567239454064,3.3088490900206797,10.419299656016785
-120.6,35.12,22.0,3342.0,644.0,1342.0,593.0,3.4509,3.0,1.8900471800386989,2.378264806915338,2.4716478762619403,9.758559647022745
-118.03,33.82,20.0,2662.0,464.0,1275.0,472.0,6.0162,3.0,1.5199863531450086,3.413146044142544,3.190388742388842,10.316541533409604
-120.47,35.74,9.0,4267.0,785.0,2065.0,691.0,3.7303,3.0,2.937001954092581,3.152480459236908,1.9415301957020337,8.919803545972488
-122.49,37.75,43.0,2044.0,393.0,979.0,378.0,3.9205,2.0,3.068979208317689,1.387964826339871,4.269955839201727,11.158623772115382
-117.97,33.89,15.0,3801.0,542.0,1992.0,526.0,9.0683,3.0,3.215375777932551,4.497161409998296,3.5575313091534455,9.844526244651222
-122.33,38.21,33.0,2017.0,370.0,949.0,342.0,4.625,1.0,3.186635355098084,0.6954705302237023,4.142724889218732,11.106865650379817
-118.33,34.02,46.0,1528.0,391.0,933.0,366.0,2.1979,3.0,1.6206717409480431,3.2560891028839074,4.284599540306874,11.278211252619103
-117.56,34.42,6.0,4264.0,749.0,2005.0,666.0,3.4695,0.0,3.1737657548046943,3.714237951482612,2.4418074540479924,9.007550982411406
-121.47,39.49,17.0,1554.0,242.0,553.0,230.0,3.2174,0.0,3.8830050474391737,1.604143411055526,4.737904469697079,11.64856301210502
-121.29,38.89,10.0,653.0,120.0,407.0,146.0,3.3889,0.0,3.993746049000527,2.188332554105297,5.102913162250298,12.098391885093696
-122.27,37.8,39.0,1715.0,623.0,1327.0,467.0,1.8477,1.0,3.302604865888123,1.3424377951246047,3.976368859634407,10.712051935326375
-119.54,36.61,20.0,1490.0,318.0,1474.0,326.0,1.4937,0.0,2.8110649378894284,1.974906015363196,3.879261669590853,10.932972726955864
-121.6,37.9,5.0,14684.0,2252.0,4276.0,1722.0,6.9051,0.0,9.280727349384795,8.797016877186211,5.993633168360248,3.695857565615742
-120.45,34.65,27.0,2215.0,578.0,1544.0,527.0,1.9257,2.0,1.7257941858844537,2.083692984300236,2.8737338282046228,10.130508917586166
-116.51,34.45,21.0,8502.0,2634.0,2330.0,991.0,1.3811,0.0,6.025075617115649,6.46184973728505,3.3547713984381975,5.620129691315942
-122.31,37.58,44.0,1990.0,442.0,1141.0,424.0,3.9696,1.0,3.1339007221502793,1.1539658225844172,4.15232102507098,10.974873703468596
-117.6,33.91,15.0,1864.0,271.0,1006.0,288.0,7.2379,0.0,2.7949842650076695,3.578714969757039,4.233475114935657,11.11140931248771
-122.04,38.25,37.0,1176.0,291.0,648.0,271.0,2.7167,0.0,3.5669513439617018,1.224000242700307,4.812213351109144,11.712939658718463
-118.24,33.98,45.0,972.0,249.0,1288.0,261.0,2.2054,3.0,1.650059439369399,3.314587722733675,4.49482028635242,11.540341338300204
-117.31,34.08,37.0,953.0,231.0,611.0,230.0,1.9926,0.0,2.3354207666600297,3.15145397435898,4.738842831010437,11.769662355718078
-118.08,33.84,28.0,4216.0,948.0,2997.0,896.0,3.7961,3.0,2.6838868784451995,4.064299864210193,1.5684396330536217,8.16678274782716
-117.95,34.07,37.0,1987.0,399.0,1279.0,378.0,4.1172,3.0,0.6764863306919001,3.05264707939213,3.626882081571315,10.798392350067251
-118.16,33.77,30.0,4439.0,1105.0,1749.0,1011.0,3.8984,2.0,2.4945473810501544,3.6936208953724985,1.3845282300274149,8.241209029892481
-116.54,33.8,22.0,6050.0,1387.0,1432.0,890.0,2.2216,0.0,3.6712753780236977,4.4660264623585455,2.249926312212703,7.968122428005284
-117.08,33.16,11.0,6341.0,1030.0,2697.0,977.0,4.8554,3.0,3.65985226516783,5.062891508345381,1.84711317580496,7.574982553990692
-118.07,33.97,36.0,1265.0,273.0,1052.0,253.0,4.8929,3.0,0.9694889651830624,3.135246875293118,4.12974289932703,11.351531352273009
-116.97,32.83,23.0,149.0,32.0,101.0,34.0,2.6458,3.0,2.1817846362837203,4.121455453546607,5.307186772587924,12.551726976637356
-117.99,34.15,44.0,2492.0,611.0,1951.0,596.0,3.1304,0.0,2.3261352414059924,3.013114958579738,3.3613926346143224,10.00358551130455
-117.2,32.83,35.0,1377.0,350.0,792.0,313.0,2.8472,2.0,1.0488263784039942,3.3931144326974505,4.1473290722098275,11.2864363442644
-119.65,36.62,6.0,1931.0,422.0,1344.0,414.0,1.6607,0.0,3.304114151648811,2.5716617116509477,3.749760299898115,10.631958630960217
-118.28,33.99,52.0,1283.0,342.0,1363.0,329.0,2.5848,3.0,1.9304865197258856,3.468576424369386,4.504286782148472,11.3692329263246
-117.27,34.24,34.0,3687.0,756.0,941.0,367.0,2.875,0.0,2.088010449481738,2.96316785709043,3.29074847173578,10.149498110334797
-121.08,38.89,41.0,3471.0,753.0,1680.0,710.0,2.6701,0.0,3.75901771870613,1.9327009644306816,3.4881557959191185,9.759568318140998
-118.21,33.97,43.0,1751.0,400.0,1558.0,379.0,3.0313,3.0,1.210577429208653,3.158188788862921,3.827681695058621,10.857320217891983
-122.11,37.83,19.0,5130.0,741.0,1887.0,712.0,7.203,1.0,4.046139247730037,2.870624061887576,2.931236308154691,9.08249356363503
-120.5,37.3,29.0,1572.0,456.0,1697.0,429.0,1.76,0.0,2.970182924797143,1.4343461943395084,3.7047744381048537,10.626570502368033
-121.87,37.21,18.0,1080.0,122.0,382.0,121.0,9.08,3.0,4.0383670395067535,3.6129895445414193,5.429444309563732,12.237435800486027
-116.25,33.69,5.0,1664.0,444.0,907.0,374.0,2.7667,0.0,2.9269615575037378,3.9505047184947486,4.116888726829393,10.906643418505451
-118.2,33.81,43.0,3013.0,574.0,1525.0,529.0,4.95,2.0,1.3839429708819704,3.054991329813709,3.178610631301785,10.11259417569521
-120.55,38.07,27.0,1199.0,224.0,463.0,199.0,2.9063,0.0,3.1702988448738636,1.308022757645505,4.636407999169576,11.752901961542303
-117.14,32.7,36.0,633.0,148.0,557.0,139.0,1.5729,2.0,1.916842027312896,3.763863144592472,4.979509674151762,12.099176680764833
-121.35,38.0,22.0,3564.0,730.0,1539.0,699.0,3.675,0.0,3.482414829606672,1.6796066020419986,2.8498964010883903,9.512243305632008
-117.3,33.85,15.0,3991.0,751.0,2317.0,657.0,2.9542,0.0,2.8489211338179836,3.65566578729342,2.353287317261929,8.978159989362933
-120.24,39.67,52.0,296.0,63.0,143.0,56.0,3.625,0.0,4.07911044877887,2.4966364727379515,5.961868637072183,12.848985626309275
-118.03,34.16,36.0,1640.0,239.0,693.0,253.0,6.6888,0.0,2.425762287901694,3.1084913384397668,4.523724041828197,11.490912684988006
-117.67,33.49,15.0,2782.0,579.0,983.0,525.0,2.1935,3.0,1.6857759642182897,3.567745456476083,3.15067530478071,10.24086739911224
-118.41,33.88,43.0,2492.0,449.0,1033.0,437.0,7.9614,3.0,2.3883011521931388,3.830379315259229,4.2327214307464445,10.90204859751555
-120.72,35.63,31.0,3476.0,644.0,1476.0,567.0,3.3472,3.0,1.947338449388995,2.1957366203253987,2.6413352890239015,9.806940198725425
-121.3,38.14,17.0,3507.0,696.0,1867.0,709.0,3.2123,0.0,3.6544444022689784,1.9619637423794245,2.82375174099764,9.409089584627164
-118.27,33.86,29.0,2587.0,489.0,2115.0,475.0,3.7466,3.0,0.937498828594726,3.097827359207369,2.79262140129985,9.989646148743336
-117.18,32.74,20.0,1165.0,269.0,459.0,244.0,3.175,2.0,1.4355797447724967,3.5415373860802366,4.279278629666161,11.52170741870481
-117.89,33.61,42.0,1301.0,280.0,539.0,249.0,5.0,3.0,1.387011777810404,3.424361940811088,4.530679610203204,11.655837577982885
-122.31,38.0,26.0,3735.0,641.0,1708.0,633.0,4.621,1.0,3.3662509051838416,1.4757826656063016,2.912349117648524,9.634426483564765
-118.41,34.29,35.0,1008.0,204.0,1162.0,215.0,3.35,3.0,1.0163338836943978,2.9187386387865804,4.199658750340624,11.48603151116042
-122.24,37.8,52.0,996.0,228.0,731.0,228.0,2.2697,1.0,3.647150132315875,2.0589433194387645,5.264255879988174,12.069538603250198
-119.64,36.34,32.0,2958.0,670.0,1504.0,627.0,1.8606,0.0,2.740582022447455,1.9944436901748703,3.0288162945596797,9.85922969342899
-121.61,37.86,30.0,1428.0,287.0,989.0,287.0,3.691,0.0,3.1952356492251064,0.7807466227430061,4.318399945174244,11.335805704004214
-122.44,37.75,52.0,2082.0,425.0,801.0,411.0,4.2708,1.0,3.498675565575668,1.801291406672839,4.653272428954337,11.31046580157357
-117.04,32.68,13.0,2132.0,425.0,1345.0,432.0,4.0,2.0,1.603389162433589,3.6980010392678686,3.3715458467217165,10.468263993643788
-117.14,33.15,17.0,1149.0,182.0,702.0,192.0,5.5696,3.0,1.8136089238744308,3.8968646477384103,4.4517441975285035,11.62178457207238
-119.89,34.44,25.0,3160.0,507.0,1514.0,523.0,5.0767,2.0,1.397024604744478,2.262934042957056,2.5350546159250036,9.907354685097095
-118.13,34.01,40.0,2412.0,629.0,2119.0,600.0,2.075,3.0,1.7312417989660402,3.3984045778548566,3.1358599196348673,9.937544623422893
-117.06,33.04,17.0,1785.0,255.0,667.0,277.0,5.7382,3.0,1.750390925295772,3.91326380876136,4.195621504130427,11.3082452901054
-122.33,37.93,27.0,2158.0,424.0,1220.0,442.0,3.0156,1.0,3.1184846904356025,0.5700695543346083,3.7373135675420546,10.71645813421349
-122.25,37.53,16.0,4428.0,664.0,1677.0,623.0,7.6864,1.0,3.9912561022544,2.8460222584197874,3.2648417618249774,9.5406265577102
-117.23,32.81,24.0,3271.0,508.0,1496.0,482.0,5.9359,2.0,1.5351137067516003,3.643444696382101,3.062777069683962,10.043225969278089
-118.4,33.97,37.0,1364.0,248.0,494.0,242.0,4.6364,3.0,1.15273532376057,3.078486444326289,4.360591462220372,11.61355797763576
-120.62,37.36,15.0,3455.0,729.0,2014.0,659.0,3.2656,0.0,3.378040722308981,2.1266414702574847,2.5407484070027286,9.29020527345578
-117.24,32.75,41.0,1989.0,514.0,1015.0,489.0,2.79,2.0,1.235409345954228,3.479224934060064,3.793065624281801,10.733419190816766
-120.36,36.13,29.0,1938.0,434.0,1306.0,415.0,3.0134,0.0,2.429064599014875,1.2488668501681737,3.504522797021943,10.629146231852587
-117.72,33.62,19.0,5777.0,1261.0,1711.0,1225.0,2.7634,3.0,3.4490575220527098,4.667314870390674,1.4889338968648445,7.524870146714856
-118.3,34.26,37.0,2824.0,633.0,1619.0,573.0,3.5568,3.0,1.17382693582974,3.045959544525577,2.8818258608085134,9.945797488922436
-121.68,39.11,19.0,1366.0,220.0,596.0,203.0,4.0625,0.0,3.7806103498389465,1.497606923115264,4.75027579774808,11.70768459047676
-116.99,32.71,21.0,3049.0,582.0,2355.0,585.0,3.8904,2.0,1.6393813008734746,3.751120310359023,2.5049450084007314,9.479525367306058
-121.26,37.93,33.0,2109.0,531.0,2248.0,588.0,1.4583,0.0,3.4827219424756777,1.7300815074867346,3.5666176386808273,10.133697976567625
-121.83,37.02,22.0,1903.0,350.0,760.0,322.0,2.9559,3.0,2.635738836152818,1.8058119159814183,3.965427184726782,11.15669205728191
-124.14,41.95,21.0,2696.0,578.0,1208.0,494.0,2.275,2.0,5.016501895808688,2.633917428472908,4.83260465178199,10.929501749857533
-121.93,38.02,13.0,1524.0,286.0,940.0,308.0,5.1337,0.0,3.651199298077094,1.7257599138543465,4.318462624413035,11.240281484050106
-118.32,34.09,28.0,2173.0,819.0,2548.0,763.0,1.879,3.0,2.138515789632589,3.559282774789634,2.429976194345246,9.2375475941224
-118.32,34.06,52.0,955.0,100.0,457.0,120.0,15.0001,3.0,6.137773440698289,6.892825801286894,7.725286289316967,13.46041606004212
-121.9,37.46,29.0,2385.0,513.0,1788.0,510.0,3.8421,3.0,2.711144765068795,1.7825675040051427,3.260096437760786,10.24936477982454
-122.28,37.82,52.0,945.0,243.0,576.0,220.0,1.4113,1.0,3.812107897480478,2.2801328468465205,5.422358665525129,12.190613643752846
-117.12,32.76,28.0,2160.0,608.0,1339.0,571.0,1.9152,2.0,1.4460215951256443,3.5665050315906703,3.2618703730620853,10.226284919899372
-122.12,37.68,45.0,2179.0,401.0,1159.0,399.0,3.4839,1.0,3.14031670508586,1.2055771625008962,4.208292565616136,11.025827943631969
-118.3,34.02,27.0,2190.0,626.0,1768.0,528.0,1.2446,3.0,1.7495548867470605,3.316660045545648,3.123981038437208,10.110312173512026
-118.52,34.21,36.0,1328.0,287.0,823.0,273.0,4.5648,3.0,0.9808091076947172,2.9203188602341617,4.114306417970226,11.378898755970782
-117.19,34.03,20.0,856.0,124.0,395.0,145.0,10.8634,0.0,4.280152171637313,4.931292119699793,5.869201733311681,12.341490638007327
-117.71,34.03,11.0,3467.0,749.0,2163.0,676.0,3.4267,0.0,2.8473870310052174,3.5132080785498876,2.360181089341244,9.092234724515892
-121.62,36.14,25.0,726.0,274.0,411.0,214.0,3.2375,2.0,2.377412754773511,1.494654406256567,4.354944063464436,11.705135169481157
-118.2,33.8,52.0,1009.0,216.0,614.0,231.0,4.0074,2.0,1.933325959471756,3.301354201702339,4.881264633731061,11.90947716747543
-122.29,37.88,52.0,1650.0,395.0,841.0,380.0,3.556,1.0,3.4937854480350197,1.7753044721138818,4.763028751644102,11.46615799474358
-122.48,37.72,46.0,2403.0,638.0,1281.0,603.0,3.2321,2.0,3.248352712466787,1.7736994483875126,3.8555636237673303,10.469237266954169
-117.99,33.73,20.0,3182.0,884.0,1770.0,817.0,3.1912,3.0,1.99895213491862,3.6457782385749264,2.01677095013685,9.039994648910609
-117.64,34.02,6.0,248.0,47.0,119.0,42.0,2.125,0.0,3.3150821492094753,3.8311612649563265,5.331828166960934,12.42267198667244
-118.93,35.44,13.0,1439.0,237.0,557.0,227.0,6.1563,0.0,2.81874632805244,2.7544197238740473,4.321922532328732,11.432852657656674
-118.35,34.06,48.0,1354.0,279.0,716.0,309.0,3.7167,3.0,1.582185807739293,3.2509557444879107,4.530754914365576,11.588754193751155
-117.94,33.81,34.0,1290.0,203.0,664.0,204.0,5.8461,3.0,1.4301356938777832,3.3903767791729136,4.458286544294559,11.655700741892664
-118.37,33.81,36.0,1283.0,209.0,563.0,209.0,6.9296,2.0,1.8762799552821183,3.2692116766524077,4.567106251449245,11.69603961031264
-122.41,37.61,42.0,1602.0,262.0,705.0,255.0,5.7398,2.0,3.1872473921593083,1.8075835959728643,4.710822846523834,11.66023190582206
-118.44,34.16,33.0,1616.0,322.0,580.0,311.0,4.0391,3.0,0.7896923347112501,2.875418911975798,3.986159951112917,11.2904967598639
-118.57,34.09,14.0,7970.0,1142.0,2926.0,1096.0,11.2866,3.0,5.775409964526368,6.506456915980481,4.137665586727221,7.67170683360749
-122.63,38.23,45.0,2264.0,504.0,1076.0,472.0,3.0139,3.0,3.3749611034948632,2.0939684413303588,4.319483640695512,10.984776863007422
-122.45,37.91,27.0,2682.0,382.0,935.0,369.0,10.0791,1.0,4.487481601964958,3.402813585665744,4.9716732925819445,11.235772595794106
-119.32,36.2,15.0,1562.0,275.0,961.0,287.0,3.4231,0.0,2.5941792166877207,2.000352680190456,3.9049691097504335,11.106103277221615
-120.63,38.68,14.0,1821.0,316.0,769.0,266.0,3.0789,0.0,3.4939902524420456,1.625110970099353,4.279099604188638,11.261854974449848
-116.9,33.98,30.0,3915.0,672.0,1820.0,643.0,3.6339,0.0,2.340093961925234,3.362948728027906,2.7162453274017153,9.415912782188157
-121.43,37.75,34.0,1280.0,268.0,754.0,294.0,3.1333,0.0,3.1851980224242245,0.9790528034875766,4.507029648355422,11.523852052562006
-117.13,34.17,17.0,1181.0,271.0,248.0,114.0,5.5762,0.0,2.576734616655042,3.4077804460512846,4.658819674619707,11.7612434938443
-117.98,33.82,34.0,1290.0,220.0,867.0,241.0,5.5486,3.0,1.2221602249992862,3.294655529699201,4.283819984985847,11.492575985667678
-121.0,35.94,16.0,3077.0,628.0,1479.0,536.0,3.3724,3.0,2.3589443957727614,2.335876860020192,2.6631077719244356,9.863043610448216
-118.41,34.21,35.0,1789.0,292.0,897.0,267.0,5.592,3.0,1.1791599880588155,3.0504866391798,4.0424856442882025,11.249843068289588
-117.94,33.86,33.0,1013.0,312.0,706.0,266.0,2.1432,3.0,1.2829368075408767,3.2334752495632197,4.303599970803267,11.521832549296052
-121.97,37.3,31.0,3340.0,735.0,1891.0,686.0,4.8542,3.0,3.0030282967055673,2.2823962784946947,2.790456992117101,9.529749220997344
-118.25,33.89,41.0,1476.0,286.0,1086.0,278.0,2.4632,3.0,1.2989215089222337,3.17070275471885,4.239161258408176,11.362748720898438
-122.25,37.77,52.0,859.0,157.0,429.0,158.0,4.3098,1.0,3.638179742164465,2.111324947149474,5.442235593688461,12.33495591420255
